748256,2974,6289,1/6/2022
748257,2531,6222,1/4/2022
748258,2439,6535,1/13/2022
748259,2895,6722,1/8/2022
748260,2977,6522,1/21/2022
748261,2421,6935,1/15/2022
748262,2394,6916,1/4/2022
748263,2197,6058,1/27/2022
748264,2272,6736,1/25/2022
748265,2074,6538,1/8/2022
748266,2247,6405,1/26/2022
748267,2996,6514,1/26/2022
748268,2973,6722,1/5/2022
748269,2368,6813,1/25/2022
748270,2529,6657,1/10/2022
748271,2130,6642,1/7/2022
748272,2922,6722,1/11/2022
748273,2838,6397,1/23/2022
748274,2102,6411,1/13/2022
748275,2628,6118,1/17/2022
748276,2431,6557,1/29/2022
748277,2049,6566,1/9/2022
748278,2798,6886,1/8/2022
748279,2108,6381,1/30/2022
748280,2464,6710,1/15/2022
748281,2764,6586,1/3/2022
748282,2886,6492,1/6/2022
748283,2058,6587,1/10/2022
748284,2427,6039,1/3/2022
748285,2299,6947,1/2/2022
748286,2687,6541,1/25/2022
748287,2072,6007,1/30/2022
748288,2921,6380,1/23/2022
748289,2170,6247,1/23/2022
748290,2740,6062,1/28/2022
748291,2242,6235,1/24/2022
748292,2867,6577,1/26/2022
748293,2499,6548,1/9/2022
748294,2240,6257,1/26/2022
748295,2100,6385,1/10/2022
748296,2576,6516,1/20/2022
748297,2994,6867,1/5/2022
748298,2347,6515,1/4/2022
748299,2658,6115,1/19/2022
748300,2115,6367,1/25/2022
748301,2891,6204,1/17/2022
748302,2783,6479,1/29/2022
748303,2309,6929,1/23/2022
748304,2449,6180,1/30/2022
748305,2083,6801,1/7/2022
748306,2875,6438,1/23/2022
748307,2286,6673,1/4/2022
748308,2966,6628,1/27/2022
748309,2107,6427,1/10/2022
748310,2232,6197,1/21/2022
748311,2840,6105,1/24/2022
748312,2948,6221,1/7/2022
748313,2402,6646,1/11/2022
748314,2054,6953,1/30/2022
748315,2922,6084,1/25/2022
748316,2463,6372,1/2/2022
748317,2646,6439,1/3/2022
748318,2118,6117,1/11/2022
748319,2475,6283,1/12/2022
748320,2775,6760,1/8/2022
748321,2557,6628,1/28/2022
748322,2202,6658,1/30/2022
748323,2234,6057,1/21/2022
748324,2984,6273,1/6/2022
748325,2697,6363,1/24/2022
748326,2800,6871,1/5/2022
748327,2529,6663,1/26/2022
748328,2394,6303,1/15/2022
748329,2721,6842,1/24/2022
748330,2659,6328,1/17/2022
748331,2946,6024,1/9/2022
748332,2050,6902,1/3/2022
748333,2767,6971,1/4/2022
748334,2372,6409,1/30/2022
748335,2284,6827,1/14/2022
748336,2907,6602,1/7/2022
748337,2997,6378,1/26/2022
748338,2298,6209,1/8/2022
748339,2832,6253,1/10/2022
748340,2577,6923,1/16/2022
748341,2027,6771,1/4/2022
748342,2962,6711,1/19/2022
748343,2949,6077,1/27/2022
748344,2750,6184,1/5/2022
748345,2794,6800,1/11/2022
748346,2747,6376,1/11/2022
748347,2724,6315,1/23/2022
748348,2318,6410,1/14/2022
748349,2442,6844,1/18/2022
748350,2585,6297,1/13/2022
748351,2436,6581,1/14/2022
748352,2518,6087,1/4/2022
748353,2910,6225,1/11/2022
748354,2799,6275,1/27/2022
748355,2119,6530,1/3/2022
748356,2959,6167,1/19/2022
748357,2972,6944,1/11/2022
748358,2858,6493,1/10/2022
748359,2045,6332,1/9/2022
748360,2787,6300,1/2/2022
748361,2118,6418,1/8/2022
748362,2133,6459,1/8/2022
748363,2768,6572,1/11/2022
748364,2922,6471,1/15/2022
748365,2278,6041,1/17/2022
748366,2558,6442,1/24/2022
748367,2037,6781,1/15/2022
748368,2068,6490,1/9/2022
748369,2253,6529,1/19/2022
748370,2000,6857,1/21/2022
748371,2290,6005,1/29/2022
748372,2699,6110,1/19/2022
748373,2402,6096,1/12/2022
748374,2529,6855,1/6/2022
748375,2402,6749,1/24/2022
748376,2472,6530,1/18/2022
748377,2457,6669,1/23/2022
748378,2398,6681,1/18/2022
748379,2858,6702,1/8/2022
748380,2546,6079,1/8/2022
748381,2188,6462,1/28/2022
748382,2114,6782,1/8/2022
748383,2161,6571,1/23/2022
748384,2745,6777,1/10/2022
748385,2780,6535,1/16/2022
748386,2165,6042,1/22/2022
748387,2854,6840,1/14/2022
748388,2300,6126,1/27/2022
748389,2182,6842,1/29/2022
748390,2378,6498,1/20/2022
748391,2080,6883,1/14/2022
748392,2516,6249,1/15/2022
748393,2627,6727,1/8/2022
748394,2195,6358,1/1/2022
748395,2967,6179,1/2/2022
748396,2566,6953,1/20/2022
748397,2214,6413,1/30/2022
748398,2857,6253,1/24/2022
748399,2401,6497,1/9/2022
748400,2258,6868,1/8/2022
748401,2741,6653,1/4/2022
748402,2902,6720,1/29/2022
748403,2036,6824,1/22/2022
748404,2420,6255,1/12/2022
748405,2574,6130,1/18/2022
748406,2961,6452,1/26/2022
748407,2107,6712,1/28/2022
748408,2048,6461,1/10/2022
748409,2200,6277,1/26/2022
748410,2774,6572,1/28/2022
748411,2272,6371,1/15/2022
748412,2172,6582,1/5/2022
748413,2175,6369,1/18/2022
748414,2872,6148,1/20/2022
748415,2276,6174,1/8/2022
748416,2641,6402,1/21/2022
748417,2040,6691,1/6/2022
748418,2863,6268,1/18/2022
748419,2442,6589,1/19/2022
748420,2921,6156,1/20/2022
748421,2147,6207,1/15/2022
748422,2678,6058,1/26/2022
748423,2506,6128,1/27/2022
748424,2360,6804,1/9/2022
748425,2612,6313,1/25/2022
748426,2263,6910,1/8/2022
748427,2690,6776,1/9/2022
748428,2369,6395,1/20/2022
748429,2297,6090,1/19/2022
748430,2589,6647,1/16/2022
748431,2765,6293,1/18/2022
748432,2919,6395,1/14/2022
748433,2687,6698,1/21/2022
748434,2770,6611,1/16/2022
748435,2497,6940,1/29/2022
748436,2628,6759,1/7/2022
748437,2854,6461,1/9/2022
748438,2555,6898,1/21/2022
748439,2535,6243,1/19/2022
748440,2581,6473,1/9/2022
748441,2444,6381,1/1/2022
748442,2262,6663,1/26/2022
748443,2299,6693,1/3/2022
748444,2153,6069,1/27/2022
748445,2676,6813,1/22/2022
748446,2457,6253,1/22/2022
748447,2320,6535,1/26/2022
748448,2637,6068,1/28/2022
748449,2030,6018,1/30/2022
748450,2160,6719,1/27/2022
748451,2018,6064,1/16/2022
748452,2481,6406,1/5/2022
748453,2217,6747,1/4/2022
748454,2805,6036,1/26/2022
748455,2282,6929,1/23/2022
748456,2190,6650,1/12/2022
748457,2725,6485,1/14/2022
748458,2126,6903,1/17/2022
748459,2306,6607,1/27/2022
748460,2518,6357,1/13/2022
748461,2561,6534,1/23/2022
748462,2262,6881,1/14/2022
748463,2180,6280,1/5/2022
748464,2501,6475,1/14/2022
748465,2315,6255,1/6/2022
748466,2662,6002,1/6/2022
748467,2570,6669,1/19/2022
748468,2898,6868,1/3/2022
748469,2648,6453,1/9/2022
748470,2877,6575,1/4/2022
748471,2202,6063,1/30/2022
748472,2847,6644,1/22/2022
748473,2657,6981,1/26/2022
748474,2922,6285,1/27/2022
748475,2244,6177,1/1/2022
748476,2860,6644,1/20/2022
748477,2125,6403,1/15/2022
748478,2556,6447,1/26/2022
748479,2068,6586,1/1/2022
748480,2889,6578,1/21/2022
748481,2599,6138,1/22/2022
748482,2804,6325,1/1/2022
748483,2758,6244,1/29/2022
748484,2299,6297,1/19/2022
748485,2781,6444,1/22/2022
748486,2239,6851,1/2/2022
748487,2721,6213,1/5/2022
748488,2309,6841,1/28/2022
748489,2293,6843,1/23/2022
748490,2547,6631,1/14/2022
748491,2908,6809,1/13/2022
748492,2025,6916,1/4/2022
748493,2725,6092,1/15/2022
748494,2717,6694,1/21/2022
748495,2052,6275,1/4/2022
748496,2085,6693,1/29/2022
748497,2094,6727,1/25/2022
748498,2803,6219,1/1/2022
748499,2362,6539,1/7/2022
748500,2866,6478,1/8/2022
748501,2412,6811,1/4/2022
748502,2472,6034,1/21/2022
748503,2190,6299,1/12/2022
748504,2437,6114,1/16/2022
748505,2685,6402,1/9/2022
748506,2226,6714,1/28/2022
748507,2164,6484,1/19/2022
748508,2235,6033,1/1/2022
748509,2940,6223,1/22/2022
748510,2884,6287,1/19/2022
748511,2813,6250,1/9/2022
748512,2756,6718,1/20/2022
748513,2691,6890,1/24/2022
748514,2042,6145,1/11/2022
748515,2173,6545,1/26/2022
748516,2616,6201,1/8/2022
748517,2575,6906,1/27/2022
748518,2990,6054,1/21/2022
748519,2031,6328,1/28/2022
748520,2222,6503,1/11/2022
748521,2688,6669,1/30/2022
748522,2688,6959,1/15/2022
748523,2966,6448,1/4/2022
748524,2015,6940,1/19/2022
748525,2109,6640,1/12/2022
748526,2512,6418,1/28/2022
748527,2041,6361,1/5/2022
748528,2361,6661,1/1/2022
748529,2343,6230,1/12/2022
748530,2555,6934,1/7/2022
748531,2585,6318,1/2/2022
748532,2562,6626,1/13/2022
748533,2521,6577,1/13/2022
748534,2846,6867,1/8/2022
748535,2496,6325,1/7/2022
748536,2445,6925,1/26/2022
748537,2525,6473,1/22/2022
748538,2639,6256,1/20/2022
748539,2377,6621,1/6/2022
748540,2240,6566,1/14/2022
748541,2062,6971,1/12/2022
748542,2019,6921,1/10/2022
748543,2066,6755,1/3/2022
748544,2226,6191,1/18/2022
748545,2688,6273,1/5/2022
748546,2405,6015,1/21/2022
748547,2535,6922,1/24/2022
748548,2210,6340,1/12/2022
748549,2132,6262,1/22/2022
748550,2298,6731,1/9/2022
748551,2338,6597,1/28/2022
748552,2328,6213,1/15/2022
748553,2475,6393,1/30/2022
748554,2536,6103,1/9/2022
748555,2545,6519,1/6/2022
748556,2647,6696,1/17/2022
748557,2353,6161,1/24/2022
748558,2682,6989,1/9/2022
748559,2032,6767,1/7/2022
748560,2280,6824,1/28/2022
748561,2157,6518,1/11/2022
748562,2607,6922,1/29/2022
748563,2046,6870,1/1/2022
748564,2885,6087,1/15/2022
748565,2229,6204,1/28/2022
748566,2239,6059,1/2/2022
748567,2404,6756,1/20/2022
748568,2017,6193,1/25/2022
748569,2881,6739,1/17/2022
748570,2960,6068,1/14/2022
748571,2324,6715,1/20/2022
748572,2447,6365,1/16/2022
748573,2410,6387,1/23/2022
748574,2752,6454,1/21/2022
748575,2542,6549,1/8/2022
748576,2529,6655,1/13/2022
748577,2272,6567,1/5/2022
748578,2498,6135,1/14/2022
748579,2014,6047,1/22/2022
748580,2754,6630,1/3/2022
748581,2340,6014,1/25/2022
748582,2630,6246,1/18/2022
748583,2217,6937,1/9/2022
748584,2202,6063,1/30/2022
748585,2857,6403,1/12/2022
748586,2538,6666,1/19/2022
748587,2060,6496,1/6/2022
748588,2880,6940,1/15/2022
748589,2332,6107,1/24/2022
748590,2072,6343,1/6/2022
748591,2202,6388,1/23/2022
748592,2960,6421,1/1/2022
748593,2546,6251,1/14/2022
748594,2864,6175,1/3/2022
748595,2735,6956,1/6/2022
748596,2769,6308,1/11/2022
748597,2451,6480,1/12/2022
748598,2863,6116,1/29/2022
748599,2367,6301,1/4/2022
748600,2883,6150,1/30/2022
748601,2179,6672,1/24/2022
748602,2921,6060,1/23/2022
748603,2197,6415,1/30/2022
748604,2761,6041,1/15/2022
748605,2543,6720,1/21/2022
748606,2919,6548,1/15/2022
748607,2482,6299,1/9/2022
748608,2653,6697,1/2/2022
748609,2380,6898,1/29/2022
748610,2292,6586,1/10/2022
748611,2498,6066,1/2/2022
748612,2232,6487,1/16/2022
748613,2686,6379,1/5/2022
748614,2529,6106,1/18/2022
748615,2076,6402,1/11/2022
748616,2690,6337,1/25/2022
748617,2507,6833,1/3/2022
748618,2622,6412,1/16/2022
748619,2760,6342,1/21/2022
748620,2448,6095,1/8/2022
748621,2534,6187,1/2/2022
748622,2998,6937,1/22/2022
748623,2082,6462,1/17/2022
748624,2354,6983,1/25/2022
748625,2104,6957,1/2/2022
748626,2368,6544,1/19/2022
748627,2849,6910,1/14/2022
748628,2477,6296,1/22/2022
748629,2823,6914,1/14/2022
748630,2590,6521,1/5/2022
748631,2192,6756,1/29/2022
748632,2784,6240,1/9/2022
748633,2253,6085,1/4/2022
748634,2736,6767,1/29/2022
748635,2955,6563,1/7/2022
748636,2110,6955,1/14/2022
748637,2824,6639,1/7/2022
748638,2570,6254,1/29/2022
748639,2518,6256,1/15/2022
748640,2064,6683,1/1/2022
748641,2052,6191,1/14/2022
748642,2568,6885,1/21/2022
748643,2242,6154,1/2/2022
748644,2763,6714,1/14/2022
748645,2808,6661,1/11/2022
748646,2232,6691,1/15/2022
748647,2449,6503,1/26/2022
748648,2188,6895,1/3/2022
748649,2182,6478,1/4/2022
748650,2257,6322,1/26/2022
748651,2106,6900,1/7/2022
748652,2016,6496,1/27/2022
748653,2869,6943,1/25/2022
748654,2785,6886,1/16/2022
748655,2179,6646,1/29/2022
748656,2118,6793,1/18/2022
748657,2757,6307,1/7/2022
748658,2691,6122,1/20/2022
748659,2554,6544,1/8/2022
748660,2310,6142,1/4/2022
748661,2316,6175,1/20/2022
748662,2121,6064,1/16/2022
748663,2583,6245,1/7/2022
748664,2553,6454,1/15/2022
748665,2717,6623,1/18/2022
748666,2984,6279,1/28/2022
748667,2879,6039,1/21/2022
748668,2414,6450,1/9/2022
748669,2285,6620,1/13/2022
748670,2979,6358,1/13/2022
748671,2301,6952,1/25/2022
748672,2628,6137,1/27/2022
748673,2358,6521,1/1/2022
748674,2383,6521,1/9/2022
748675,2078,6780,1/12/2022
748676,2884,6026,1/22/2022
748677,2151,6080,1/19/2022
748678,2428,6949,1/15/2022
748679,2610,6325,1/21/2022
748680,2675,6016,1/14/2022
748681,2972,6485,1/3/2022
748682,2303,6467,1/5/2022
748683,2841,6092,1/30/2022
748684,2559,6786,1/29/2022
748685,2694,6285,1/25/2022
748686,2923,6449,1/13/2022
748687,2074,6117,1/1/2022
748688,2973,6565,1/18/2022
748689,2059,6512,1/24/2022
748690,2804,6129,1/5/2022
748691,2505,6128,1/18/2022
748692,2437,6213,1/10/2022
748693,2529,6037,1/18/2022
748694,2933,6340,1/2/2022
748695,2312,6511,1/30/2022
748696,2181,6141,1/23/2022
748697,2314,6380,1/6/2022
748698,2082,6016,1/19/2022
748699,2842,6160,1/4/2022
748700,2288,6798,1/15/2022
748701,2390,6317,1/23/2022
748702,2144,6260,1/13/2022
748703,2152,6559,1/20/2022
748704,2431,6687,1/28/2022
748705,2694,6947,1/7/2022
748706,2830,6750,1/16/2022
748707,2207,6383,1/15/2022
748708,2360,6092,1/11/2022
748709,2512,6647,1/26/2022
748710,2448,6391,1/30/2022
748711,2838,6387,1/20/2022
748712,2740,6138,1/28/2022
748713,2949,6031,1/18/2022
748714,2652,6813,1/4/2022
748715,2690,6177,1/13/2022
748716,2684,6501,1/13/2022
748717,2308,6376,1/25/2022
748718,2688,6154,1/10/2022
748719,2167,6157,1/5/2022
748720,2003,6475,1/28/2022
748721,2817,6798,1/16/2022
748722,2979,6205,1/27/2022
748723,2149,6371,1/26/2022
748724,2237,6174,1/18/2022
748725,2452,6408,1/7/2022
748726,2833,6270,1/20/2022
748727,2559,6543,1/11/2022
748728,2106,6714,1/22/2022
748729,2367,6845,1/18/2022
748730,2955,6257,1/4/2022
748731,2976,6082,1/2/2022
748732,2466,6007,1/13/2022
748733,2886,6075,1/29/2022
748734,2837,6824,1/1/2022
748735,2648,6187,1/13/2022
748736,2530,6004,1/3/2022
748737,2954,6053,1/3/2022
748738,2444,6926,1/18/2022
748739,2644,6778,1/17/2022
748740,2257,6497,1/2/2022
748741,2860,6004,1/15/2022
748742,2611,6296,1/28/2022
748743,2266,6671,1/30/2022
748744,2483,6421,1/30/2022
748745,2665,6519,1/3/2022
748746,2411,6552,1/25/2022
748747,2275,6441,1/13/2022
748748,2299,6409,1/21/2022
748749,2787,6965,1/28/2022
748750,2583,6404,1/2/2022
748751,2921,6345,1/12/2022
748752,2884,6654,1/21/2022
748753,2452,6410,1/19/2022
748754,2765,6007,1/24/2022
748755,2495,6181,1/7/2022
748756,2300,6998,1/3/2022
748757,2054,6750,1/14/2022
748758,2270,6966,1/17/2022
748759,2206,6041,1/22/2022
748760,2158,6868,1/17/2022
748761,2997,6096,1/22/2022
748762,2078,6081,1/9/2022
748763,2850,6430,1/22/2022
748764,2868,6376,1/24/2022
748765,2163,6791,1/15/2022
748766,2362,6611,1/11/2022
748767,2069,6590,1/18/2022
748768,2934,6193,1/25/2022
748769,2592,6267,1/17/2022
748770,2949,6337,1/19/2022
748771,2797,6830,1/10/2022
748772,2798,6409,1/29/2022
748773,2580,6199,1/24/2022
748774,2377,6390,1/14/2022
748775,2909,6582,1/2/2022
748776,2838,6156,1/9/2022
748777,2178,6676,1/15/2022
748778,2016,6004,1/2/2022
748779,2176,6330,1/27/2022
748780,2536,6144,1/30/2022
748781,2072,6933,1/8/2022
748782,2632,6000,1/16/2022
748783,2714,6462,1/13/2022
748784,2299,6590,1/30/2022
748785,2700,6411,1/29/2022
748786,2800,6351,1/18/2022
748787,2956,6325,1/10/2022
748788,2987,6372,1/7/2022
748789,2963,6670,1/21/2022
748790,2442,6061,1/19/2022
748791,2856,6357,1/26/2022
748792,2534,6720,1/11/2022
748793,2867,6168,1/19/2022
748794,2225,6529,1/11/2022
748795,2506,6170,1/10/2022
748796,2651,6434,1/11/2022
748797,2129,6184,1/5/2022
748798,2088,6373,1/15/2022
748799,2325,6331,1/20/2022
748800,2612,6212,1/8/2022
748801,2400,6766,1/12/2022
748802,2832,6924,1/11/2022
748803,2551,6795,1/17/2022
748804,2757,6340,1/17/2022
748805,2223,6508,1/12/2022
748806,2185,6075,1/2/2022
748807,2397,6339,1/16/2022
748808,2298,6678,1/30/2022
748809,2389,6360,1/13/2022
748810,2839,6407,1/8/2022
748811,2536,6084,1/6/2022
748812,2410,6103,1/21/2022
748813,2981,6416,1/11/2022
748814,2518,6215,1/7/2022
748815,2862,6749,1/8/2022
748816,2428,6538,1/7/2022
748817,2619,6260,1/28/2022
748818,2208,6441,1/16/2022
748819,2433,6142,1/8/2022
748820,2902,6491,1/3/2022
748821,2200,6964,1/26/2022
748822,2958,6873,1/25/2022
748823,2495,6437,1/18/2022
748824,2609,6416,1/14/2022
748825,2573,6570,1/10/2022
748826,2829,6248,1/1/2022
748827,2601,6588,1/21/2022
748828,2721,6919,1/18/2022
748829,2472,6950,1/14/2022
748830,2387,6811,1/1/2022
748831,2650,6350,1/18/2022
748832,2349,6959,1/6/2022
748833,2695,6201,1/18/2022
748834,2516,6983,1/1/2022
748835,2523,6225,1/3/2022
748836,2525,6733,1/25/2022
748837,2937,6375,1/27/2022
748838,2677,6732,1/28/2022
748839,2449,6828,1/11/2022
748840,2754,6268,1/13/2022
748841,2623,6183,1/16/2022
748842,2474,6889,1/17/2022
748843,2873,6032,1/17/2022
748844,2815,6615,1/11/2022
748845,2880,6586,1/24/2022
748846,2547,6245,1/10/2022
748847,2951,6425,1/10/2022
748848,2700,6574,1/11/2022
748849,2812,6412,1/19/2022
748850,2380,6580,1/22/2022
748851,2562,6366,1/25/2022
748852,2464,6277,1/28/2022
748853,2226,6142,1/15/2022
748854,2787,6704,1/20/2022
748855,2920,6647,1/7/2022
748856,2482,6501,1/14/2022
748857,2527,6067,1/24/2022
748858,2449,6732,1/6/2022
748859,2538,6983,1/7/2022
748860,2793,6439,1/24/2022
748861,2472,6011,1/30/2022
748862,2140,6205,1/10/2022
748863,2648,6332,1/30/2022
748864,2120,6109,1/22/2022
748865,2137,6922,1/21/2022
748866,2879,6162,1/30/2022
748867,2996,6206,1/23/2022
748868,2397,6666,1/8/2022
748869,2701,6679,1/8/2022
748870,2240,6788,1/2/2022
748871,2388,6736,1/8/2022
748872,2223,6749,1/7/2022
748873,2511,6829,1/22/2022
748874,2900,6701,1/8/2022
748875,2915,6752,1/11/2022
748876,2792,6924,1/8/2022
748877,2307,6541,1/27/2022
748878,2734,6282,1/9/2022
748879,2186,6454,1/16/2022
748880,2893,6613,1/11/2022
748881,2502,6254,1/27/2022
748882,2476,6006,1/30/2022
748883,2848,6519,1/23/2022
748884,2315,6123,1/8/2022
748885,2803,6579,1/30/2022
748886,2802,6327,1/26/2022
748887,2084,6630,1/8/2022
748888,2338,6910,1/22/2022
748889,2511,6804,1/16/2022
748890,2678,6642,1/28/2022
748891,2290,6116,1/4/2022
748892,2888,6271,1/22/2022
748893,2560,6286,1/1/2022
748894,2973,6763,1/19/2022
748895,2844,6530,1/1/2022
748896,2202,6419,1/5/2022
748897,2476,6864,1/9/2022
748898,2529,6368,1/21/2022
748899,2169,6762,1/19/2022
748900,2507,6232,1/4/2022
748901,2697,6302,1/5/2022
748902,2735,6594,1/13/2022
748903,2889,6069,1/1/2022
748904,2971,6520,1/30/2022
748905,2263,6343,1/2/2022
748906,2751,6873,1/1/2022
748907,2719,6473,1/25/2022
748908,2082,6240,1/7/2022
748909,2432,6498,1/13/2022
748910,2754,6064,1/21/2022
748911,2913,6849,1/10/2022
748912,2391,6797,1/5/2022
748913,2130,6421,1/29/2022
748914,2171,6923,1/22/2022
748915,2005,6421,1/23/2022
748916,2610,6114,1/5/2022
748917,2555,6229,1/25/2022
748918,2261,6794,1/4/2022
748919,2213,6302,1/11/2022
748920,2304,6736,1/11/2022
748921,2525,6632,1/28/2022
748922,2911,6720,1/27/2022
748923,2952,6161,1/2/2022
748924,2105,6414,1/27/2022
748925,2581,6880,1/17/2022
748926,2507,6099,1/4/2022
748927,2029,6055,1/14/2022
748928,2235,6355,1/11/2022
748929,2381,6687,1/23/2022
748930,2573,6170,1/13/2022
748931,2187,6745,1/30/2022
748932,2854,6033,1/25/2022
748933,2794,6205,1/9/2022
748934,2470,6958,1/9/2022
748935,2404,6903,1/21/2022
748936,2909,6341,1/6/2022
748937,2530,6515,1/24/2022
748938,2034,6303,1/13/2022
748939,2723,6020,1/23/2022
748940,2220,6337,1/10/2022
748941,2067,6496,1/11/2022
748942,2060,6281,1/5/2022
748943,2010,6702,1/21/2022
748944,2653,6120,1/30/2022
748945,2059,6542,1/12/2022
748946,2053,6653,1/17/2022
748947,2975,6948,1/3/2022
748948,2306,6907,1/28/2022
748949,2593,6193,1/20/2022
748950,2098,6659,1/9/2022
748951,2998,6827,1/8/2022
748952,2880,6206,1/16/2022
748953,2772,6766,1/9/2022
748954,2981,6574,1/13/2022
748955,2076,6093,1/28/2022
748956,2855,6413,1/16/2022
748957,2508,6037,1/13/2022
748958,2488,6108,1/14/2022
748959,2416,6444,1/25/2022
748960,2046,6115,1/15/2022
748961,2260,6288,1/20/2022
748962,2675,6876,1/22/2022
748963,2023,6258,1/26/2022
748964,2793,6142,1/24/2022
748965,2899,6776,1/24/2022
748966,2372,6532,1/2/2022
748967,2823,6717,1/18/2022
748968,2858,6245,1/25/2022
748969,2622,6797,1/23/2022
748970,2117,6811,1/21/2022
748971,2137,6426,1/28/2022
748972,2741,6910,1/24/2022
748973,2106,6366,1/8/2022
748974,2595,6077,1/15/2022
748975,2351,6429,1/7/2022
748976,2047,6385,1/28/2022
748977,2078,6853,1/17/2022
748978,2306,6169,1/29/2022
748979,2328,6633,1/8/2022
748980,2859,6447,1/14/2022
748981,2219,6764,1/6/2022
748982,2510,6823,1/11/2022
748983,2392,6272,1/21/2022
748984,2962,6212,1/13/2022
748985,2199,6968,1/13/2022
748986,2700,6124,1/29/2022
748987,2958,6555,1/22/2022
748988,2733,6996,1/30/2022
748989,2217,6962,1/10/2022
748990,2235,6816,1/11/2022
748991,2749,6077,1/7/2022
748992,2493,6696,1/3/2022
748993,2634,6682,1/29/2022
748994,2421,6466,1/8/2022
748995,2495,6396,1/26/2022
748996,2148,6835,1/24/2022
748997,2078,6723,1/11/2022
748998,2786,6936,1/24/2022
748999,2104,6072,1/24/2022
749000,2422,6637,1/17/2022
749001,2573,6771,1/24/2022
749002,2422,6843,1/20/2022
749003,2040,6409,1/28/2022
749004,2468,6297,1/4/2022
749005,2710,6952,1/28/2022
749006,2895,6654,1/15/2022
749007,2740,6747,1/8/2022
749008,2594,6794,1/18/2022
749009,2508,6319,1/1/2022
749010,2577,6898,1/20/2022
749011,2047,6811,1/18/2022
749012,2682,6524,1/15/2022
749013,2985,6310,1/18/2022
749014,2791,6753,1/9/2022
749015,2886,6026,1/28/2022
749016,2841,6073,1/8/2022
749017,2633,6874,1/6/2022
749018,2768,6190,1/19/2022
749019,2850,6628,1/14/2022
749020,2375,6248,1/24/2022
749021,2811,6091,1/9/2022
749022,2836,6798,1/5/2022
749023,2218,6430,1/16/2022
749024,2209,6012,1/18/2022
749025,2714,6463,1/3/2022
749026,2265,6713,1/25/2022
749027,2081,6527,1/5/2022
749028,2365,6289,1/1/2022
749029,2839,6043,1/6/2022
749030,2270,6233,1/11/2022
749031,2219,6897,1/16/2022
749032,2193,6030,1/5/2022
749033,2909,6439,1/5/2022
749034,2895,6963,1/5/2022
749035,2232,6350,1/2/2022
749036,2359,6517,1/12/2022
749037,2535,6860,1/26/2022
749038,2860,6445,1/26/2022
749039,2338,6753,1/4/2022
749040,2629,6277,1/1/2022
749041,2151,6640,1/3/2022
749042,2787,6510,1/16/2022
749043,2806,6077,1/13/2022
749044,2514,6564,1/11/2022
749045,2164,6560,1/14/2022
749046,2689,6473,1/3/2022
749047,2382,6615,1/22/2022
749048,2464,6114,1/5/2022
749049,2724,6502,1/10/2022
749050,2382,6741,1/22/2022
749051,2573,6867,1/10/2022
749052,2547,6957,1/17/2022
749053,2775,6544,1/12/2022
749054,2806,6623,1/30/2022
749055,2025,6264,1/15/2022
749056,2599,6892,1/20/2022
749057,2330,6262,1/23/2022
749058,2628,6814,1/18/2022
749059,2902,6101,1/10/2022
749060,2066,6114,1/1/2022
749061,2698,6042,1/2/2022
749062,2649,6757,1/24/2022
749063,2820,6602,1/8/2022
749064,2115,6446,1/1/2022
749065,2761,6128,1/20/2022
749066,2783,6958,1/8/2022
749067,2929,6427,1/3/2022
749068,2996,6046,1/19/2022
749069,2255,6311,1/13/2022
749070,2293,6963,1/5/2022
749071,2600,6304,1/15/2022
749072,2834,6784,1/13/2022
749073,2602,6334,1/26/2022
749074,2584,6673,1/29/2022
749075,2603,6514,1/13/2022
749076,2841,6268,1/13/2022
749077,2797,6537,1/26/2022
749078,2215,6415,1/14/2022
749079,2604,6403,1/7/2022
749080,2380,6743,1/6/2022
749081,2634,6236,1/15/2022
749082,2240,6756,1/22/2022
749083,2602,6852,1/14/2022
749084,2034,6475,1/23/2022
749085,2491,6907,1/29/2022
749086,2558,6784,1/7/2022
749087,2380,6904,1/13/2022
749088,2172,6223,1/10/2022
749089,2285,6118,1/18/2022
749090,2114,6837,1/26/2022
749091,2813,6933,1/15/2022
749092,2182,6727,1/23/2022
749093,2214,6826,1/19/2022
749094,2610,6962,1/26/2022
749095,2457,6837,1/22/2022
749096,2715,6203,1/12/2022
749097,2439,6843,1/16/2022
749098,2708,6510,1/18/2022
749099,2716,6111,1/13/2022
749100,2515,6358,1/12/2022
749101,2416,6133,1/17/2022
749102,2688,6717,1/28/2022
749103,2695,6405,1/12/2022
749104,2510,6331,1/20/2022
749105,2468,6459,1/28/2022
749106,2592,6544,1/20/2022
749107,2477,6882,1/7/2022
749108,2756,6633,1/20/2022
749109,2479,6201,1/21/2022
749110,2772,6488,1/9/2022
749111,2717,6778,1/2/2022
749112,2159,6001,1/13/2022
749113,2499,6219,1/15/2022
749114,2377,6071,1/13/2022
749115,2336,6194,1/23/2022
749116,2947,6550,1/22/2022
749117,2939,6965,1/26/2022
749118,2376,6932,1/25/2022
749119,2509,6973,1/18/2022
749120,2728,6395,1/14/2022
749121,2466,6686,1/3/2022
749122,2562,6549,1/27/2022
749123,2316,6457,1/16/2022
749124,2056,6754,1/2/2022
749125,2775,6559,1/19/2022
749126,2055,6349,1/7/2022
749127,2908,6727,1/22/2022
749128,2294,6118,1/10/2022
749129,2516,6962,1/15/2022
749130,2210,6055,1/7/2022
